597717.6882,6739795.99
597716.6895,6739795.939
597715.6907,6739795.889
597714.692,6739795.838
597713.6933,6739795.787
597712.6946,6739795.736
597711.6959,6739795.686
597710.6972,6739795.635
597709.6985,6739795.584
597708.6997,6739795.534
597707.701,6739795.483
597706.7023,6739795.432
597705.7036,6739795.382
597704.7049,6739795.331
597703.7062,6739795.28
597702.7075,6739795.23
597701.7087,6739795.179
597700.71,6739795.128
597699.7113,6739795.078
597698.7126,6739795.027
597697.7139,6739794.976
597696.7152,6739794.925
597695.7165,6739794.875
597694.7177,6739794.824
597693.719,6739794.773
597692.7203,6739794.723
597691.7216,6739794.672
597690.7229,6739794.621
597689.7242,6739794.571
597688.7254,6739794.52
597687.7267,6739794.469
597686.728,6739794.419
597685.7293,6739794.368
597684.7306,6739794.317
597683.7319,6739794.267
597682.7332,6739794.216
597681.7344,6739794.165
597680.7357,6739794.114
597679.737,6739794.064
597678.7383,6739794.013
597677.7396,6739793.962
597676.7409,6739793.912
597675.7422,6739793.861
597674.7434,6739793.81
597673.7447,6739793.76
597672.746,6739793.709
597671.7473,6739793.658
597670.7486,6739793.608
597669.7499,6739793.557
597668.7512,6739793.506
597667.7524,6739793.456
597666.7537,6739793.405
597665.755,6739793.354
597664.7563,6739793.303
597663.7576,6739793.253
597662.7589,6739793.202
597661.7602,6739793.151
597660.7614,6739793.101
597659.7627,6739793.05
597658.764,6739792.999
597657.7653,6739792.949
597656.7666,6739792.898
597655.7679,6739792.847
597654.7692,6739792.797
597653.7704,6739792.746
597652.7717,6739792.695
597651.773,6739792.645
597650.7743,6739792.594
597649.7756,6739792.543
597648.7769,6739792.492
597647.7782,6739792.442
597646.7794,6739792.391
597645.7807,6739792.34
597644.782,6739792.29
597643.7833,6739792.239
597642.7846,6739792.188
597641.7859,6739792.138
597640.7872,6739792.087
597639.7884,6739792.036
597638.7897,6739791.986
597637.791,6739791.935
597636.7923,6739791.884
597635.7936,6739791.834
597634.7949,6739791.783
597633.7961,6739791.732
597632.7974,6739791.681
597631.7987,6739791.631
597630.8,6739791.58
597629.8013,6739791.529
597628.8026,6739791.479
597627.8039,6739791.428
597626.8051,6739791.377
597625.8064,6739791.327
597624.8077,6739791.276
597623.809,6739791.225
597622.8103,6739791.175
597621.8116,6739791.124
597620.8129,6739791.073
597619.8141,6739791.023
597618.8154,6739790.972
597617.8167,6739790.921
597616.818,6739790.87
597615.8193,6739790.82
597614.8206,6739790.769
597613.8219,6739790.718
597612.8231,6739790.668
597611.8244,6739790.617
597610.8257,6739790.566
597609.827,6739790.516
597608.8283,6739790.465
597607.8296,6739790.414
597606.8309,6739790.364
597605.8321,6739790.313
597604.8334,6739790.262
597603.8347,6739790.212
597602.836,6739790.161
597601.8373,6739790.11
597600.8386,6739790.059
597599.8399,6739790.009
597598.8411,6739789.958
597597.8424,6739789.907
597596.8437,6739789.857
597595.845,6739789.806
597594.8463,6739789.755
597593.8476,6739789.705
597592.8489,6739789.654
597591.8501,6739789.603
597590.8514,6739789.553
597589.8527,6739789.502
597588.854,6739789.451
597587.8553,6739789.401
597586.8566,6739789.35
597585.8578,6739789.299
597584.8591,6739789.248
597583.8604,6739789.198
597582.8617,6739789.147
597581.863,6739789.096
597580.8643,6739789.046
597579.8656,6739788.995
597578.8668,6739788.944
597577.8681,6739788.894
597576.8694,6739788.843
597575.8707,6739788.792
597574.872,6739788.742
597573.8733,6739788.691
597572.8746,6739788.64
597571.8758,6739788.59
597570.8771,6739788.539
597569.8784,6739788.488
597568.8797,6739788.437
597567.881,6739788.387
597566.8823,6739788.336
597565.8836,6739788.285
597564.8848,6739788.235
597563.8861,6739788.184
597562.8874,6739788.133
597561.8887,6739788.083
597560.89,6739788.032
597559.8913,6739787.981
597558.8926,6739787.931
597557.8938,6739787.88
597556.8951,6739787.829
597555.8964,6739787.779
597554.8977,6739787.728
597553.899,6739787.677
597552.9003,6739787.626
597551.9016,6739787.576
597550.9028,6739787.525
597549.9041,6739787.474
597548.9054,6739787.424
597547.9067,6739787.373
597546.908,6739787.322
597545.9093,6739787.272
597544.9106,6739787.221
597543.9118,6739787.17
597542.9131,6739787.12
597541.9144,6739787.069
597540.9157,6739787.018
597539.917,6739786.968
597538.9183,6739786.917
597537.9196,6739786.866
597536.9208,6739786.815
597535.9221,6739786.765
597534.9234,6739786.714
597533.9247,6739786.663
597532.926,6739786.613
597531.9273,6739786.562
597530.9285,6739786.511
597529.9298,6739786.461
597528.9311,6739786.41
597527.9324,6739786.359
597526.9337,6739786.309
597525.935,6739786.258
597524.9363,6739786.207
597523.9375,6739786.157
597522.9388,6739786.106
597521.9401,6739786.055
597520.9414,6739786.004
597519.9427,6739785.954
597518.944,6739785.903
597517.9453,6739785.852
597516.9465,6739785.802
597515.9478,6739785.751
597514.9491,6739785.7
597513.9504,6739785.65
597512.9517,6739785.599
597511.953,6739785.548
597510.9543,6739785.498
597509.9555,6739785.447
597508.9568,6739785.396
597507.9581,6739785.346
597506.9594,6739785.295
597505.9607,6739785.244
597504.962,6739785.193
597503.9633,6739785.143
597502.9645,6739785.092
597501.9658,6739785.041
597500.9671,6739784.991
597499.9684,6739784.94
597498.9697,6739784.889
597497.971,6739784.839
597496.9723,6739784.788
597495.9735,6739784.737
597494.9748,6739784.687
597493.9761,6739784.636
597492.9774,6739784.585
597491.9787,6739784.535
597490.98,6739784.484
597489.9813,6739784.433
597488.9825,6739784.382
597487.9838,6739784.332
597486.9851,6739784.281
597485.9864,6739784.23
597484.9877,6739784.18
597483.989,6739784.129
597482.9903,6739784.078
597481.9915,6739784.028
597480.9928,6739783.977
597479.9941,6739783.926
597478.9954,6739783.876
597477.9967,6739783.825
597476.998,6739783.774
597475.9992,6739783.724
597475.0005,6739783.673
597474.0018,6739783.622
597473.0031,6739783.571
597472.0044,6739783.521
597471.0057,6739783.47
597470.007,6739783.419
597469.0082,6739783.369
597468.0095,6739783.318
597467.0108,6739783.267
597466.0121,6739783.217
597465.0134,6739783.166
597464.0147,6739783.115
597463.016,6739783.065
597462.0172,6739783.014
597461.0185,6739782.963
597460.0198,6739782.913
597459.0211,6739782.862
597458.0224,6739782.811
597457.0237,6739782.76
597456.025,6739782.71
597455.0262,6739782.659
597454.0275,6739782.608
597453.0288,6739782.558
597452.0301,6739782.507
597451.0314,6739782.456
597450.0327,6739782.406
597449.034,6739782.355
597448.0352,6739782.304
597447.0365,6739782.254
597446.0378,6739782.203
597445.0391,6739782.152
597444.0404,6739782.102
597443.0417,6739782.051
597442.043,6739782
597441.0442,6739781.949
597440.0455,6739781.899
597439.0468,6739781.848
597438.0481,6739781.797
597437.0494,6739781.747
597436.0507,6739781.696
597435.052,6739781.645
597434.0532,6739781.595
597433.0545,6739781.544
597432.0558,6739781.493
597431.0571,6739781.443
597430.0584,6739781.392
597429.0597,6739781.341
597428.0609,6739781.291
597427.0622,6739781.24
597426.0635,6739781.189
597425.0648,6739781.138
597424.0661,6739781.088
597423.0674,6739781.037
597422.0687,6739780.986
597421.0699,6739780.936
597420.0712,6739780.885
597419.0725,6739780.834
597418.0738,6739780.784
597417.0751,6739780.733
597416.0764,6739780.682
597415.0777,6739780.632
597414.0789,6739780.581
597413.0802,6739780.53
