22	602666.129542	6765167.49315
22	602666.129542	6765207.48131
23	602706.027029	6765207.48131
23	602745.924516	6765207.48131
23	602745.924516	6765167.49315
23	602706.027029	6765167.49315
23	602706.027029	6765207.48131
24	602745.924516	6765207.48131
24	602785.822003	6765207.48131
24	602785.822003	6765167.49315
24	602745.924516	6765167.49315
24	602745.924516	6765207.48131
25	602785.822003	6765207.48131
25	602825.719489	6765207.48131
25	602825.719489	6765167.49315
25	602785.822003	6765167.49315
25	602785.822003	6765207.48131
26	602825.719489	6765207.48131
26	602865.616976	6765207.48131
26	602865.616976	6765167.49315
26	602825.719489	6765167.49315
26	602825.719489	6765207.48131
27	602865.616976	6765207.48131
27	602905.514463	6765207.48131
27	602905.514463	6765167.49315
27	602865.616976	6765167.49315
27	602865.616976	6765207.48131
28	602905.514463	6765207.48131
28	602945.41195	6765207.48131
28	602945.41195	6765167.49315
28	602905.514463	6765167.49315
28	602905.514463	6765207.48131
29	602945.41195	6765207.48131
29	602985.309437	6765207.48131
29	602985.309437	6765167.49315
29	602945.41195	6765167.49315
29	602945.41195	6765207.48131
30	602985.309437	6765207.48131
30	603025.206923	6765207.48131
30	603025.206923	6765167.49315
30	602985.309437	6765167.49315
30	602985.309437	6765207.48131
31	603025.206923	6765207.48131
31	603065.10441	6765207.48131
31	603065.10441	6765167.49315
31	603025.206923	6765167.49315
31	603025.206923	6765207.48131
32	603065.10441	6765207.48131
32	603105.001897	6765207.48131
32	603105.001897	6765167.49315
32	603065.10441	6765167.49315
32	603065.10441	6765207.48131
33	602666.129542	6765167.49315
33	602706.027029	6765167.49315
33	602706.027029	6765127.50499
33	602666.129542	6765127.50499
33	602666.129542	6765167.49315
34	602706.027029	6765167.49315
34	602745.924516	6765167.49315
34	602745.924516	6765127.50499
34	602706.027029	6765127.50499
34	602706.027029	6765167.49315
35	602745.924516	6765167.49315
35	602785.822003	6765167.49315
35	602785.822003	6765127.50499
35	602745.924516	6765127.50499
35	602745.924516	6765167.49315
36	602785.822003	6765167.49315
36	602825.719489	6765167.49315
36	602825.719489	6765127.50499
36	602785.822003	6765127.50499
36	602785.822003	6765167.49315
37	602825.719489	6765167.49315
37	602865.616976	6765167.49315
37	602865.616976	6765127.50499
37	602825.719489	6765127.50499
37	602825.719489	6765167.49315
38	602865.616976	6765167.49315
38	602905.514463	6765167.49315
38	602905.514463	6765127.50499
38	602865.616976	6765127.50499
38	602865.616976	6765167.49315
39	602905.514463	6765167.49315
39	602945.41195	6765167.49315
39	602945.41195	6765127.50499
39	602905.514463	6765127.50499
39	602905.514463	6765167.49315
40	602945.41195	6765167.49315
40	602985.309437	6765167.49315
40	602985.309437	6765127.50499
40	602945.41195	6765127.50499
40	602945.41195	6765167.49315
41	602985.309437	6765167.49315
41	603025.206923	6765167.49315
41	603025.206923	6765127.50499
41	602985.309437	6765127.50499
41	602985.309437	6765167.49315
42	603025.206923	6765167.49315
42	603065.10441	6765167.49315
42	603065.10441	6765127.50499
42	603025.206923	6765127.50499
42	603025.206923	6765167.49315
43	603065.10441	6765167.49315
43	603105.001897	6765167.49315
43	603105.001897	6765127.50499
43	603065.10441	6765127.50499
43	603065.10441	6765167.49315
44	603105.001897	6765167.49315
44	603144.899384	6765167.49315
44	603144.899384	6765127.50499
44	603105.001897	6765127.50499
44	603105.001897	6765167.49315
45	603144.899384	6765167.49315
45	603184.796871	6765167.49315
45	603184.796871	6765127.50499
45	603144.899384	6765127.50499
45	603144.899384	6765167.49315
46	602666.129542	6765127.50499
46	602706.027029	6765127.50499
46	602706.027029	6765087.51683
46	602666.129542	6765087.51683
46	602666.129542	6765127.50499
47	602706.027029	6765127.50499
47	602745.924516	6765127.50499
47	602745.924516	6765087.51683
47	602706.027029	6765087.51683
47	602706.027029	6765127.50499
48	602745.924516	6765127.50499
48	602785.822003	6765127.50499
48	602785.822003	6765087.51683
48	602745.924516	6765087.51683
48	602745.924516	6765127.50499
49	602785.822003	6765127.50499
49	602825.719489	6765127.50499
49	602825.719489	6765087.51683
49	602785.822003	6765087.51683
49	602785.822003	6765127.50499
50	602825.719489	6765127.50499
50	602865.616976	6765127.50499
50	602865.616976	6765087.51683
50	602825.719489	6765087.51683
50	602825.719489	6765127.50499
51	602865.616976	6765127.50499
51	602905.514463	6765127.50499
51	602905.514463	6765087.51683
51	602865.616976	6765087.51683
51	602865.616976	6765127.50499
52	602905.514463	6765127.50499
52	602945.41195	6765127.50499
52	602945.41195	6765087.51683
52	602905.514463	6765087.51683
52	602905.514463	6765127.50499
53	602945.41195	6765127.50499
53	602985.309437	6765127.50499
53	602985.309437	6765087.51683
53	602945.41195	6765087.51683
53	602945.41195	6765127.50499
54	602985.309437	6765127.50499
54	603025.206923	6765127.50499
54	603025.206923	6765087.51683
54	602985.309437	6765087.51683
54	602985.309437	6765127.50499
55	603025.206923	6765127.50499
55	603065.10441	6765127.50499
55	603065.10441	6765087.51683
55	603025.206923	6765087.51683
55	603025.206923	6765127.50499
56	603065.10441	6765127.50499
56	603105.001897	6765127.50499
56	603105.001897	6765087.51683
56	603065.10441	6765087.51683
56	603065.10441	6765127.50499
57	603105.001897	6765127.50499
57	603144.899384	6765127.50499
57	603144.899384	6765087.51683
57	603105.001897	6765087.51683
57	603105.001897	6765127.50499
58	603144.899384	6765127.50499
58	603184.796871	6765127.50499
58	603184.796871	6765087.51683
58	603144.899384	6765087.51683
58	603144.899384	6765127.50499
59	603184.796871	6765127.50499
59	603224.694357	6765127.50499
59	603224.694357	6765087.51683
59	603184.796871	6765087.51683
59	603184.796871	6765127.50499
60	602666.129542	6765087.51683
60	602706.027029	6765087.51683
60	602706.027029	6765047.52866
60	602666.129542	6765047.52866
60	602666.129542	6765087.51683
61	602706.027029	6765087.51683
61	602745.924516	6765087.51683
61	602745.924516	6765047.52866
61	602706.027029	6765047.52866
61	602706.027029	6765087.51683
62	602745.924516	6765087.51683
62	602785.822003	6765087.51683
62	602785.822003	6765047.52866
62	602745.924516	6765047.52866
62	602745.924516	6765087.51683
63	602785.822003	6765087.51683
63	602825.719489	6765087.51683
63	602825.719489	6765047.52866
63	602785.822003	6765047.52866
63	602785.822003	6765087.51683
64	602825.719489	6765087.51683
64	602865.616976	6765087.51683
64	602865.616976	6765047.52866
64	602825.719489	6765047.52866
64	602825.719489	6765087.51683
65	602865.616976	6765087.51683
65	602905.514463	6765087.51683
65	602905.514463	6765047.52866
65	602865.616976	6765047.52866
65	602865.616976	6765087.51683
66	602905.514463	6765087.51683
66	602945.41195	6765087.51683
66	602945.41195	6765047.52866
66	602905.514463	6765047.52866
66	602905.514463	6765087.51683
67	602945.41195	6765087.51683
67	602985.309437	6765087.51683
67	602985.309437	6765047.52866
67	602945.41195	6765047.52866
67	602945.41195	6765087.51683
68	602985.309437	6765087.51683
68	603025.206923	6765087.51683
68	603025.206923	6765047.52866
68	602985.309437	6765047.52866
68	602985.309437	6765087.51683
69	603025.206923	6765087.51683
69	603065.10441	6765087.51683
69	603065.10441	6765047.52866
69	603025.206923	6765047.52866
69	603025.206923	6765087.51683
70	603065.10441	6765087.51683
70	603105.001897	6765087.51683
70	603105.001897	6765047.52866
70	603065.10441	6765047.52866
70	603065.10441	6765087.51683
71	603105.001897	6765087.51683
71	603144.899384	6765087.51683
71	603144.899384	6765047.52866
71	603105.001897	6765047.52866
71	603105.001897	6765087.51683
72	603144.899384	6765087.51683
72	603184.796871	6765087.51683
72	603184.796871	6765047.52866
72	603144.899384	6765047.52866
72	603144.899384	6765087.51683
73	603184.796871	6765087.51683
73	603224.694357	6765087.51683
73	603224.694357	6765047.52866
73	603184.796871	6765047.52866
73	603184.796871	6765087.51683
74	603224.694357	6765087.51683
74	603264.591844	6765087.51683
74	603264.591844	6765047.52866
74	603224.694357	6765047.52866
74	603224.694357	6765087.51683
75	603264.591844	6765087.51683
75	603304.489331	6765087.51683
75	603304.489331	6765047.52866
75	603264.591844	6765047.52866
75	603264.591844	6765087.51683
76	602666.129542	6765047.52866
76	602706.027029	6765047.52866
76	602706.027029	6765007.5405
76	602666.129542	6765007.5405
76	602666.129542	6765047.52866
77	602706.027029	6765047.52866
77	602745.924516	6765047.52866
77	602745.924516	6765007.5405
77	602706.027029	6765007.5405
77	602706.027029	6765047.52866
78	602745.924516	6765047.52866
78	602785.822003	6765047.52866
78	602785.822003	6765007.5405
78	602745.924516	6765007.5405
78	602745.924516	6765047.52866
79	602785.822003	6765047.52866
79	602825.719489	6765047.52866
79	602825.719489	6765007.5405
79	602785.822003	6765007.5405
79	602785.822003	6765047.52866
80	602825.719489	6765047.52866
80	602865.616976	6765047.52866
80	602865.616976	6765007.5405
80	602825.719489	6765007.5405
80	602825.719489	6765047.52866
81	602865.616976	6765047.52866
81	602905.514463	6765047.52866
81	602905.514463	6765007.5405
81	602865.616976	6765007.5405
81	602865.616976	6765047.52866
82	602905.514463	6765047.52866
82	602945.41195	6765047.52866
82	602945.41195	6765007.5405
82	602905.514463	6765007.5405
82	602905.514463	6765047.52866
83	602945.41195	6765047.52866
83	602985.309437	6765047.52866
83	602985.309437	6765007.5405
83	602945.41195	6765007.5405
83	602945.41195	6765047.52866
84	602985.309437	6765047.52866
84	603025.206923	6765047.52866
84	603025.206923	6765007.5405
84	602985.309437	6765007.5405
84	602985.309437	6765047.52866
85	603025.206923	6765047.52866
85	603065.10441	6765047.52866
85	603065.10441	6765007.5405
85	603025.206923	6765007.5405
85	603025.206923	6765047.52866
86	603065.10441	6765047.52866
86	603105.001897	6765047.52866
86	603105.001897	6765007.5405
86	603065.10441	6765007.5405
86	603065.10441	6765047.52866
87	603105.001897	6765047.52866
87	603144.899384	6765047.52866
87	603144.899384	6765007.5405
87	603105.001897	6765007.5405
87	603105.001897	6765047.52866
88	603144.899384	6765047.52866
88	603184.796871	6765047.52866
88	603184.796871	6765007.5405
88	603144.899384	6765007.5405
88	603144.899384	6765047.52866
89	603184.796871	6765047.52866
89	603224.694357	6765047.52866
89	603224.694357	6765007.5405
89	603184.796871	6765007.5405
89	603184.796871	6765047.52866
90	603224.694357	6765047.52866
90	603264.591844	6765047.52866
90	603264.591844	6765007.5405
90	603224.694357	6765007.5405
90	603224.694357	6765047.52866
91	603264.591844	6765047.52866
91	603304.489331	6765047.52866
91	603304.489331	6765007.5405
91	603264.591844	6765007.5405
91	603264.591844	6765047.52866
92	603304.489331	6765047.52866
92	603344.386818	6765047.52866
92	603344.386818	6765007.5405
92	603304.489331	6765007.5405
92	603304.489331	6765047.52866
93	602706.027029	6765007.5405
93	602745.924516	6765007.5405
93	602745.924516	6764967.55234
93	602706.027029	6764967.55234
93	602706.027029	6765007.5405
94	602745.924516	6765007.5405
94	602785.822003	6765007.5405
94	602785.822003	6764967.55234
94	602745.924516	6764967.55234
94	602745.924516	6765007.5405
95	602785.822003	6765007.5405
95	602825.719489	6765007.5405
95	602825.719489	6764967.55234
95	602785.822003	6764967.55234
95	602785.822003	6765007.5405
96	602825.719489	6765007.5405
96	602865.616976	6765007.5405
96	602865.616976	6764967.55234
96	602825.719489	6764967.55234
96	602825.719489	6765007.5405
97	602865.616976	6765007.5405
97	602905.514463	6765007.5405
97	602905.514463	6764967.55234
97	602865.616976	6764967.55234
97	602865.616976	6765007.5405
98	602905.514463	6765007.5405
98	602945.41195	6765007.5405
98	602945.41195	6764967.55234
98	602905.514463	6764967.55234
98	602905.514463	6765007.5405
99	602945.41195	6765007.5405
99	602985.309437	6765007.5405
99	602985.309437	6764967.55234
99	602945.41195	6764967.55234
99	602945.41195	6765007.5405
100	602985.309437	6765007.5405
100	603025.206923	6765007.5405
100	603025.206923	6764967.55234
100	602985.309437	6764967.55234
100	602985.309437	6765007.5405
101	603025.206923	6765007.5405
101	603065.10441	6765007.5405
101	603065.10441	6764967.55234
101	603025.206923	6764967.55234
101	603025.206923	6765007.5405
102	603065.10441	6765007.5405
102	603105.001897	6765007.5405
102	603105.001897	6764967.55234
102	603065.10441	6764967.55234
102	603065.10441	6765007.5405
103	603105.001897	6765007.5405
103	603144.899384	6765007.5405
103	603144.899384	6764967.55234
103	603105.001897	6764967.55234
103	603105.001897	6765007.5405
104	603144.899384	6765007.5405
104	603184.796871	6765007.5405
104	603184.796871	6764967.55234
104	603144.899384	6764967.55234
104	603144.899384	6765007.5405
105	603184.796871	6765007.5405
105	603224.694357	6765007.5405
105	603224.694357	6764967.55234
105	603184.796871	6764967.55234
105	603184.796871	6765007.5405
106	603224.694357	6765007.5405
106	603264.591844	6765007.5405
106	603264.591844	6764967.55234
106	603224.694357	6764967.55234
106	603224.694357	6765007.5405
107	603264.591844	6765007.5405
107	603304.489331	6765007.5405
107	603304.489331	6764967.55234
107	603264.591844	6764967.55234
107	603264.591844	6765007.5405
108	603304.489331	6765007.5405
108	603344.386818	6765007.5405
108	603344.386818	6764967.55234
108	603304.489331	6764967.55234
108	603304.489331	6765007.5405
109	603344.386818	6765007.5405
109	603384.284305	6765007.5405
109	603384.284305	6764967.55234
109	603344.386818	6764967.55234
109	603344.386818	6765007.5405
110	602706.027029	6764967.55234
110	602745.924516	6764967.55234
110	602745.924516	6764927.56417
110	602706.027029	6764927.56417
110	602706.027029	6764967.55234
111	602745.924516	6764967.55234
111	602785.822003	6764967.55234
111	602785.822003	6764927.56417
111	602745.924516	6764927.56417
111	602745.924516	6764967.55234
112	602785.822003	6764967.55234
112	602825.719489	6764967.55234
112	602825.719489	6764927.56417
112	602785.822003	6764927.56417
112	602785.822003	6764967.55234
113	602825.719489	6764967.55234
113	602865.616976	6764967.55234
113	602865.616976	6764927.56417
113	602825.719489	6764927.56417
113	602825.719489	6764967.55234
114	602865.616976	6764967.55234
114	602905.514463	6764967.55234
114	602905.514463	6764927.56417
114	602865.616976	6764927.56417
114	602865.616976	6764967.55234
115	602905.514463	6764967.55234
115	602945.41195	6764967.55234
115	602945.41195	6764927.56417
115	602905.514463	6764927.56417
115	602905.514463	6764967.55234
116	602945.41195	6764967.55234
116	602985.309437	6764967.55234
116	602985.309437	6764927.56417
116	602945.41195	6764927.56417
116	602945.41195	6764967.55234
117	602985.309437	6764967.55234
117	603025.206923	6764967.55234
117	603025.206923	6764927.56417
117	602985.309437	6764927.56417
117	602985.309437	6764967.55234
118	603025.206923	6764967.55234
118	603065.10441	6764967.55234
118	603065.10441	6764927.56417
118	603025.206923	6764927.56417
118	603025.206923	6764967.55234
119	603065.10441	6764967.55234
119	603105.001897	6764967.55234
119	603105.001897	6764927.56417
119	603065.10441	6764927.56417
119	603065.10441	6764967.55234
120	603105.001897	6764967.55234
120	603144.899384	6764967.55234
120	603144.899384	6764927.56417
120	603105.001897	6764927.56417
120	603105.001897	6764967.55234
121	603144.899384	6764967.55234
121	603184.796871	6764967.55234
121	603184.796871	6764927.56417
121	603144.899384	6764927.56417
121	603144.899384	6764967.55234
122	603184.796871	6764967.55234
122	603224.694357	6764967.55234
122	603224.694357	6764927.56417
122	603184.796871	6764927.56417
122	603184.796871	6764967.55234
123	603224.694357	6764967.55234
123	603264.591844	6764967.55234
123	603264.591844	6764927.56417
123	603224.694357	6764927.56417
123	603224.694357	6764967.55234
124	603264.591844	6764967.55234
124	603304.489331	6764967.55234
124	603304.489331	6764927.56417
124	603264.591844	6764927.56417
124	603264.591844	6764967.55234
125	603304.489331	6764967.55234
125	603344.386818	6764967.55234
125	603344.386818	6764927.56417
125	603304.489331	6764927.56417
125	603304.489331	6764967.55234
126	603344.386818	6764967.55234
126	603384.284305	6764967.55234
126	603384.284305	6764927.56417
126	603344.386818	6764927.56417
126	603344.386818	6764967.55234
127	603384.284305	6764967.55234
127	603424.181792	6764967.55234
127	603424.181792	6764927.56417
127	603384.284305	6764927.56417
127	603384.284305	6764967.55234
128	603424.181792	6764967.55234
128	603464.079278	6764967.55234
128	603464.079278	6764927.56417
128	603424.181792	6764927.56417
128	603424.181792	6764967.55234
129	602706.027029	6764927.56417
129	602745.924516	6764927.56417
129	602745.924516	6764887.57601
129	602706.027029	6764887.57601
129	602706.027029	6764927.56417
130	602745.924516	6764927.56417
130	602785.822003	6764927.56417
130	602785.822003	6764887.57601
130	602745.924516	6764887.57601
130	602745.924516	6764927.56417
131	602785.822003	6764927.56417
131	602825.719489	6764927.56417
131	602825.719489	6764887.57601
131	602785.822003	6764887.57601
131	602785.822003	6764927.56417
132	602825.719489	6764927.56417
132	602865.616976	6764927.56417
132	602865.616976	6764887.57601
132	602825.719489	6764887.57601
132	602825.719489	6764927.56417
133	602865.616976	6764927.56417
133	602905.514463	6764927.56417
133	602905.514463	6764887.57601
133	602865.616976	6764887.57601
133	602865.616976	6764927.56417
134	602905.514463	6764927.56417
134	602945.41195	6764927.56417
134	602945.41195	6764887.57601
134	602905.514463	6764887.57601
134	602905.514463	6764927.56417
135	602945.41195	6764927.56417
135	602985.309437	6764927.56417
135	602985.309437	6764887.57601
135	602945.41195	6764887.57601
135	602945.41195	6764927.56417
136	602985.309437	6764927.56417
136	603025.206923	6764927.56417
136	603025.206923	6764887.57601
136	602985.309437	6764887.57601
136	602985.309437	6764927.56417
137	603025.206923	6764927.56417
137	603065.10441	6764927.56417
137	603065.10441	6764887.57601
137	603025.206923	6764887.57601
137	603025.206923	6764927.56417
138	603065.10441	6764927.56417
138	603105.001897	6764927.56417
138	603105.001897	6764887.57601
138	603065.10441	6764887.57601
138	603065.10441	6764927.56417
139	603105.001897	6764927.56417
139	603144.899384	6764927.56417
139	603144.899384	6764887.57601
139	603105.001897	6764887.57601
139	603105.001897	6764927.56417
140	603144.899384	6764927.56417
140	603184.796871	6764927.56417
140	603184.796871	6764887.57601
140	603144.899384	6764887.57601
140	603144.899384	6764927.56417
141	603184.796871	6764927.56417
141	603224.694357	6764927.56417
141	603224.694357	6764887.57601
141	603184.796871	6764887.57601
141	603184.796871	6764927.56417
142	603224.694357	6764927.56417
142	603264.591844	6764927.56417
142	603264.591844	6764887.57601
142	603224.694357	6764887.57601
142	603224.694357	6764927.56417
143	603264.591844	6764927.56417
143	603304.489331	6764927.56417
143	603304.489331	6764887.57601
143	603264.591844	6764887.57601
143	603264.591844	6764927.56417
144	603304.489331	6764927.56417
144	603344.386818	6764927.56417
144	603344.386818	6764887.57601
144	603304.489331	6764887.57601
144	603304.489331	6764927.56417
145	603344.386818	6764927.56417
145	603384.284305	6764927.56417
145	603384.284305	6764887.57601
145	603344.386818	6764887.57601
145	603344.386818	6764927.56417
146	603384.284305	6764927.56417
146	603424.181792	6764927.56417
146	603424.181792	6764887.57601
146	603384.284305	6764887.57601
146	603384.284305	6764927.56417
147	603424.181792	6764927.56417
147	603464.079278	6764927.56417
147	603464.079278	6764887.57601
147	603424.181792	6764887.57601
147	603424.181792	6764927.56417
148	603464.079278	6764927.56417
148	603503.976765	6764927.56417
148	603503.976765	6764887.57601
148	603464.079278	6764887.57601
148	603464.079278	6764927.56417
149	602706.027029	6764887.57601
149	602745.924516	6764887.57601
149	602745.924516	6764847.58785
149	602706.027029	6764847.58785
149	602706.027029	6764887.57601
150	602745.924516	6764887.57601
150	602785.822003	6764887.57601
150	602785.822003	6764847.58785
150	602745.924516	6764847.58785
150	602745.924516	6764887.57601
151	602785.822003	6764887.57601
151	602825.719489	6764887.57601
151	602825.719489	6764847.58785
151	602785.822003	6764847.58785
151	602785.822003	6764887.57601
152	602825.719489	6764887.57601
152	602865.616976	6764887.57601
152	602865.616976	6764847.58785
152	602825.719489	6764847.58785
152	602825.719489	6764887.57601
153	602865.616976	6764887.57601
153	602905.514463	6764887.57601
153	602905.514463	6764847.58785
153	602865.616976	6764847.58785
153	602865.616976	6764887.57601
154	602905.514463	6764887.57601
154	602945.41195	6764887.57601
154	602945.41195	6764847.58785
154	602905.514463	6764847.58785
154	602905.514463	6764887.57601
155	602945.41195	6764887.57601
155	602985.309437	6764887.57601
155	602985.309437	6764847.58785
155	602945.41195	6764847.58785
155	602945.41195	6764887.57601
156	602985.309437	6764887.57601
156	603025.206923	6764887.57601
156	603025.206923	6764847.58785
156	602985.309437	6764847.58785
156	602985.309437	6764887.57601
157	603025.206923	6764887.57601
157	603065.10441	6764887.57601
157	603065.10441	6764847.58785
157	603025.206923	6764847.58785
157	603025.206923	6764887.57601
158	603065.10441	6764887.57601
158	603105.001897	6764887.57601
158	603105.001897	6764847.58785
158	603065.10441	6764847.58785
158	603065.10441	6764887.57601
159	603105.001897	6764887.57601
159	603144.899384	6764887.57601
159	603144.899384	6764847.58785
159	603105.001897	6764847.58785
159	603105.001897	6764887.57601
160	603144.899384	6764887.57601
160	603184.796871	6764887.57601
160	603184.796871	6764847.58785
160	603144.899384	6764847.58785
160	603144.899384	6764887.57601
161	603184.796871	6764887.57601
161	603224.694357	6764887.57601
161	603224.694357	6764847.58785
161	603184.796871	6764847.58785
161	603184.796871	6764887.57601
162	603224.694357	6764887.57601
162	603264.591844	6764887.57601
162	603264.591844	6764847.58785
162	603224.694357	6764847.58785
162	603224.694357	6764887.57601
163	603264.591844	6764887.57601
163	603304.489331	6764887.57601
163	603304.489331	6764847.58785
163	603264.591844	6764847.58785
163	603264.591844	6764887.57601
164	603304.489331	6764887.57601
164	603344.386818	6764887.57601
164	603344.386818	6764847.58785
164	603304.489331	6764847.58785
164	603304.489331	6764887.57601
165	603344.386818	6764887.57601
165	603384.284305	6764887.57601
165	603384.284305	6764847.58785
165	603344.386818	6764847.58785
165	603344.386818	6764887.57601
166	603384.284305	6764887.57601
166	603424.181792	6764887.57601
166	603424.181792	6764847.58785
166	603384.284305	6764847.58785
166	603384.284305	6764887.57601
167	603424.181792	6764887.57601
167	603464.079278	6764887.57601
167	603464.079278	6764847.58785
167	603424.181792	6764847.58785
167	603424.181792	6764887.57601
168	603464.079278	6764887.57601
168	603503.976765	6764887.57601
168	603503.976765	6764847.58785
168	603464.079278	6764847.58785
168	603464.079278	6764887.57601
169	603503.976765	6764887.57601
169	603543.874252	6764887.57601
169	603543.874252	6764847.58785
169	603503.976765	6764847.58785
169	603503.976765	6764887.57601
170	603543.874252	6764887.57601
170	603583.771739	6764887.57601
170	603583.771739	6764847.58785
170	603543.874252	6764847.58785
170	603543.874252	6764887.57601
171	602706.027029	6764847.58785
171	602745.924516	6764847.58785
171	602745.924516	6764807.59969
171	602706.027029	6764807.59969
171	602706.027029	6764847.58785
172	602745.924516	6764847.58785
172	602785.822003	6764847.58785
172	602785.822003	6764807.59969
172	602745.924516	6764807.59969
172	602745.924516	6764847.58785
173	602785.822003	6764847.58785
173	602825.719489	6764847.58785
173	602825.719489	6764807.59969
173	602785.822003	6764807.59969
173	602785.822003	6764847.58785
174	602825.719489	6764847.58785
174	602865.616976	6764847.58785
174	602865.616976	6764807.59969
174	602825.719489	6764807.59969
174	602825.719489	6764847.58785
175	602865.616976	6764847.58785
175	602905.514463	6764847.58785
175	602905.514463	6764807.59969
175	602865.616976	6764807.59969
175	602865.616976	6764847.58785
176	602905.514463	6764847.58785
176	602945.41195	6764847.58785
176	602945.41195	6764807.59969
176	602905.514463	6764807.59969
176	602905.514463	6764847.58785
177	602945.41195	6764847.58785
177	602985.309437	6764847.58785
177	602985.309437	6764807.59969
177	602945.41195	6764807.59969
177	602945.41195	6764847.58785
178	602985.309437	6764847.58785
178	603025.206923	6764847.58785
178	603025.206923	6764807.59969
178	602985.309437	6764807.59969
178	602985.309437	6764847.58785
179	603025.206923	6764847.58785
179	603065.10441	6764847.58785
179	603065.10441	6764807.59969
179	603025.206923	6764807.59969
179	603025.206923	6764847.58785
180	603065.10441	6764847.58785
180	603105.001897	6764847.58785
180	603105.001897	6764807.59969
180	603065.10441	6764807.59969
180	603065.10441	6764847.58785
181	603105.001897	6764847.58785
181	603144.899384	6764847.58785
181	603144.899384	6764807.59969
181	603105.001897	6764807.59969
181	603105.001897	6764847.58785
182	603144.899384	6764847.58785
182	603184.796871	6764847.58785
182	603184.796871	6764807.59969
182	603144.899384	6764807.59969
182	603144.899384	6764847.58785
183	603184.796871	6764847.58785
183	603224.694357	6764847.58785
183	603224.694357	6764807.59969
183	603184.796871	6764807.59969
183	603184.796871	6764847.58785
184	603224.694357	6764847.58785
184	603264.591844	6764847.58785
184	603264.591844	6764807.59969
184	603224.694357	6764807.59969
184	603224.694357	6764847.58785
185	603264.591844	6764847.58785
185	603304.489331	6764847.58785
185	603304.489331	6764807.59969
185	603264.591844	6764807.59969
185	603264.591844	6764847.58785
186	603304.489331	6764847.58785
186	603344.386818	6764847.58785
186	603344.386818	6764807.59969
